info: PREM model for 200. s
info: Dziewonski and Anderson, 1981, PEPI, 25, 279-356
info:  radius        vp         vs      density       gravity    poiss     young         lambda        mu            beta          bulk
info:  [km]          [m/s]      [m/s]   [kg/m^3]      [m/s^2]    [-]       [Pa]          [Pa]          [Pa]          [Pa]          [Pa]
       1677.0000 10071.1704     0.0000 11895.6319     5.7910     0.5000    0.0000E+00    0.1207E+13    0.0000E+00    0.1207E+13    0.1207E+13
       1678.0000 10070.4907     0.0000 11894.9520     5.7940     0.5000    0.0000E+00    0.1206E+13    0.0000E+00    0.1206E+13    0.1206E+13
       1679.0000 10069.8107     0.0000 11894.2717     5.7971     0.5000    0.0000E+00    0.1206E+13    0.0000E+00    0.1206E+13    0.1206E+13
       1680.0000 10069.1305     0.0000 11893.5910     5.8002     0.5000    0.0000E+00    0.1206E+13    0.0000E+00    0.1206E+13    0.1206E+13
       1681.0000 10068.4499     0.0000 11892.9099     5.8032     0.5000    0.0000E+00    0.1206E+13    0.0000E+00    0.1206E+13    0.1206E+13
       1682.0000 10067.7691     0.0000 11892.2284     5.8063     0.5000    0.0000E+00    0.1205E+13    0.0000E+00    0.1205E+13    0.1205E+13
       1683.0000 10067.0880     0.0000 11891.5465     5.8093     0.5000    0.0000E+00    0.1205E+13    0.0000E+00    0.1205E+13    0.1205E+13
       1684.0000 10066.4066     0.0000 11890.8642     5.8124     0.5000    0.0000E+00    0.1205E+13    0.0000E+00    0.1205E+13    0.1205E+13
       1685.0000 10065.7248     0.0000 11890.1815     5.8155     0.5000    0.0000E+00    0.1205E+13    0.0000E+00    0.1205E+13    0.1205E+13
       1686.0000 10065.0428     0.0000 11889.4984     5.8185     0.5000    0.0000E+00    0.1204E+13    0.0000E+00    0.1204E+13    0.1204E+13
       1687.0000 10064.3605     0.0000 11888.8149     5.8216     0.5000    0.0000E+00    0.1204E+13    0.0000E+00    0.1204E+13    0.1204E+13
       1688.0000 10063.6779     0.0000 11888.1310     5.8247     0.5000    0.0000E+00    0.1204E+13    0.0000E+00    0.1204E+13    0.1204E+13
       1689.0000 10062.9950     0.0000 11887.4468     5.8277     0.5000    0.0000E+00    0.1204E+13    0.0000E+00    0.1204E+13    0.1204E+13
       1690.0000 10062.3118     0.0000 11886.7621     5.8308     0.5000    0.0000E+00    0.1204E+13    0.0000E+00    0.1204E+13    0.1204E+13
       1691.0000 10061.6283     0.0000 11886.0771     5.8338     0.5000    0.0000E+00    0.1203E+13    0.0000E+00    0.1203E+13    0.1203E+13
       1692.0000 10060.9445     0.0000 11885.3916     5.8369     0.5000    0.0000E+00    0.1203E+13    0.0000E+00    0.1203E+13    0.1203E+13
       1693.0000 10060.2605     0.0000 11884.7057     5.8400     0.5000    0.0000E+00    0.1203E+13    0.0000E+00    0.1203E+13    0.1203E+13
       1694.0000 10059.5761     0.0000 11884.0195     5.8430     0.5000    0.0000E+00    0.1203E+13    0.0000E+00    0.1203E+13    0.1203E+13
       1695.0000 10058.8914     0.0000 11883.3328     5.8461     0.5000    0.0000E+00    0.1202E+13    0.0000E+00    0.1202E+13    0.1202E+13
       1696.0000 10058.2064     0.0000 11882.6458     5.8492     0.5000    0.0000E+00    0.1202E+13    0.0000E+00    0.1202E+13    0.1202E+13
       1697.0000 10057.5212     0.0000 11881.9584     5.8522     0.5000    0.0000E+00    0.1202E+13    0.0000E+00    0.1202E+13    0.1202E+13
       1698.0000 10056.8356     0.0000 11881.2705     5.8553     0.5000    0.0000E+00    0.1202E+13    0.0000E+00    0.1202E+13    0.1202E+13
       1699.0000 10056.1498     0.0000 11880.5823     5.8583     0.5000    0.0000E+00    0.1201E+13    0.0000E+00    0.1201E+13    0.1201E+13
       1700.0000 10055.4636     0.0000 11879.8936     5.8614     0.5000    0.0000E+00    0.1201E+13    0.0000E+00    0.1201E+13    0.1201E+13
       1701.0000 10054.7771     0.0000 11879.2046     5.8645     0.5000    0.0000E+00    0.1201E+13    0.0000E+00    0.1201E+13    0.1201E+13
       1702.0000 10054.0904     0.0000 11878.5152     5.8675     0.5000    0.0000E+00    0.1201E+13    0.0000E+00    0.1201E+13    0.1201E+13
       1703.0000 10053.4033     0.0000 11877.8254     5.8706     0.5000    0.0000E+00    0.1201E+13    0.0000E+00    0.1201E+13    0.1201E+13
       1704.0000 10052.7160     0.0000 11877.1351     5.8737     0.5000    0.0000E+00    0.1200E+13    0.0000E+00    0.1200E+13    0.1200E+13
       1705.0000 10052.0283     0.0000 11876.4445     5.8767     0.5000    0.0000E+00    0.1200E+13    0.0000E+00    0.1200E+13    0.1200E+13
       1706.0000 10051.3403     0.0000 11875.7535     5.8798     0.5000    0.0000E+00    0.1200E+13    0.0000E+00    0.1200E+13    0.1200E+13
       1707.0000 10050.6521     0.0000 11875.0621     5.8828     0.5000    0.0000E+00    0.1200E+13    0.0000E+00    0.1200E+13    0.1200E+13
       1708.0000 10049.9635     0.0000 11874.3703     5.8859     0.5000    0.0000E+00    0.1199E+13    0.0000E+00    0.1199E+13    0.1199E+13
       1709.0000 10049.2746     0.0000 11873.6780     5.8890     0.5000    0.0000E+00    0.1199E+13    0.0000E+00    0.1199E+13    0.1199E+13
       1710.0000 10048.5855     0.0000 11872.9854     5.8920     0.5000    0.0000E+00    0.1199E+13    0.0000E+00    0.1199E+13    0.1199E+13
       1711.0000 10047.8960     0.0000 11872.2924     5.8951     0.5000    0.0000E+00    0.1199E+13    0.0000E+00    0.1199E+13    0.1199E+13
       1712.0000 10047.2063     0.0000 11871.5990     5.8981     0.5000    0.0000E+00    0.1198E+13    0.0000E+00    0.1198E+13    0.1198E+13
       1713.0000 10046.5162     0.0000 11870.9052     5.9012     0.5000    0.0000E+00    0.1198E+13    0.0000E+00    0.1198E+13    0.1198E+13
       1714.0000 10045.8258     0.0000 11870.2110     5.9043     0.5000    0.0000E+00    0.1198E+13    0.0000E+00    0.1198E+13    0.1198E+13
       1715.0000 10045.1351     0.0000 11869.5164     5.9073     0.5000    0.0000E+00    0.1198E+13    0.0000E+00    0.1198E+13    0.1198E+13
       1716.0000 10044.4442     0.0000 11868.8214     5.9104     0.5000    0.0000E+00    0.1197E+13    0.0000E+00    0.1197E+13    0.1197E+13
       1717.0000 10043.7529     0.0000 11868.1260     5.9134     0.5000    0.0000E+00    0.1197E+13    0.0000E+00    0.1197E+13    0.1197E+13
       1718.0000 10043.0613     0.0000 11867.4301     5.9165     0.5000    0.0000E+00    0.1197E+13    0.0000E+00    0.1197E+13    0.1197E+13
       1719.0000 10042.3694     0.0000 11866.7339     5.9196     0.5000    0.0000E+00    0.1197E+13    0.0000E+00    0.1197E+13    0.1197E+13
       1720.0000 10041.6772     0.0000 11866.0373     5.9226     0.5000    0.0000E+00    0.1197E+13    0.0000E+00    0.1197E+13    0.1197E+13
       1721.0000 10040.9847     0.0000 11865.3403     5.9257     0.5000    0.0000E+00    0.1196E+13    0.0000E+00    0.1196E+13    0.1196E+13
       1722.0000 10040.2919     0.0000 11864.6429     5.9287     0.5000    0.0000E+00    0.1196E+13    0.0000E+00    0.1196E+13    0.1196E+13
       1723.0000 10039.5988     0.0000 11863.9451     5.9318     0.5000    0.0000E+00    0.1196E+13    0.0000E+00    0.1196E+13    0.1196E+13
       1724.0000 10038.9053     0.0000 11863.2469     5.9349     0.5000    0.0000E+00    0.1196E+13    0.0000E+00    0.1196E+13    0.1196E+13
       1725.0000 10038.2116     0.0000 11862.5483     5.9379     0.5000    0.0000E+00    0.1195E+13    0.0000E+00    0.1195E+13    0.1195E+13
       1726.0000 10037.5176     0.0000 11861.8493     5.9410     0.5000    0.0000E+00    0.1195E+13    0.0000E+00    0.1195E+13    0.1195E+13
       1727.0000 10036.8233     0.0000 11861.1499     5.9440     0.5000    0.0000E+00    0.1195E+13    0.0000E+00    0.1195E+13    0.1195E+13
       1728.0000 10036.1286     0.0000 11860.4500     5.9471     0.5000    0.0000E+00    0.1195E+13    0.0000E+00    0.1195E+13    0.1195E+13
       1729.0000 10035.4337     0.0000 11859.7498     5.9501     0.5000    0.0000E+00    0.1194E+13    0.0000E+00    0.1194E+13    0.1194E+13
       1730.0000 10034.7384     0.0000 11859.0492     5.9532     0.5000    0.0000E+00    0.1194E+13    0.0000E+00    0.1194E+13    0.1194E+13
       1731.0000 10034.0428     0.0000 11858.3482     5.9563     0.5000    0.0000E+00    0.1194E+13    0.0000E+00    0.1194E+13    0.1194E+13
       1732.0000 10033.3469     0.0000 11857.6468     5.9593     0.5000    0.0000E+00    0.1194E+13    0.0000E+00    0.1194E+13    0.1194E+13
       1733.0000 10032.6508     0.0000 11856.9450     5.9624     0.5000    0.0000E+00    0.1193E+13    0.0000E+00    0.1193E+13    0.1193E+13
       1734.0000 10031.9543     0.0000 11856.2427     5.9654     0.5000    0.0000E+00    0.1193E+13    0.0000E+00    0.1193E+13    0.1193E+13
       1735.0000 10031.2575     0.0000 11855.5401     5.9685     0.5000    0.0000E+00    0.1193E+13    0.0000E+00    0.1193E+13    0.1193E+13
       1736.0000 10030.5603     0.0000 11854.8371     5.9715     0.5000    0.0000E+00    0.1193E+13    0.0000E+00    0.1193E+13    0.1193E+13
       1737.0000 10029.8629     0.0000 11854.1337     5.9746     0.5000    0.0000E+00    0.1193E+13    0.0000E+00    0.1193E+13    0.1193E+13
       1738.0000 10029.1652     0.0000 11853.4298     5.9777     0.5000    0.0000E+00    0.1192E+13    0.0000E+00    0.1192E+13    0.1192E+13
       1739.0000 10028.4671     0.0000 11852.7256     5.9807     0.5000    0.0000E+00    0.1192E+13    0.0000E+00    0.1192E+13    0.1192E+13
       1740.0000 10027.7688     0.0000 11852.0210     5.9838     0.5000    0.0000E+00    0.1192E+13    0.0000E+00    0.1192E+13    0.1192E+13
       1741.0000 10027.0701     0.0000 11851.3159     5.9868     0.5000    0.0000E+00    0.1192E+13    0.0000E+00    0.1192E+13    0.1192E+13
       1742.0000 10026.3711     0.0000 11850.6105     5.9899     0.5000    0.0000E+00    0.1191E+13    0.0000E+00    0.1191E+13    0.1191E+13
       1743.0000 10025.6718     0.0000 11849.9047     5.9929     0.5000    0.0000E+00    0.1191E+13    0.0000E+00    0.1191E+13    0.1191E+13
       1744.0000 10024.9722     0.0000 11849.1984     5.9960     0.5000    0.0000E+00    0.1191E+13    0.0000E+00    0.1191E+13    0.1191E+13
       1745.0000 10024.2723     0.0000 11848.4918     5.9990     0.5000    0.0000E+00    0.1191E+13    0.0000E+00    0.1191E+13    0.1191E+13
       1746.0000 10023.5721     0.0000 11847.7847     6.0021     0.5000    0.0000E+00    0.1190E+13    0.0000E+00    0.1190E+13    0.1190E+13
       1747.0000 10022.8715     0.0000 11847.0772     6.0052     0.5000    0.0000E+00    0.1190E+13    0.0000E+00    0.1190E+13    0.1190E+13
       1748.0000 10022.1707     0.0000 11846.3694     6.0082     0.5000    0.0000E+00    0.1190E+13    0.0000E+00    0.1190E+13    0.1190E+13
       1749.0000 10021.4695     0.0000 11845.6611     6.0113     0.5000    0.0000E+00    0.1190E+13    0.0000E+00    0.1190E+13    0.1190E+13
       1750.0000 10020.7680     0.0000 11844.9525     6.0143     0.5000    0.0000E+00    0.1189E+13    0.0000E+00    0.1189E+13    0.1189E+13
       1751.0000 10020.0662     0.0000 11844.2434     6.0174     0.5000    0.0000E+00    0.1189E+13    0.0000E+00    0.1189E+13    0.1189E+13
       1752.0000 10019.3641     0.0000 11843.5339     6.0204     0.5000    0.0000E+00    0.1189E+13    0.0000E+00    0.1189E+13    0.1189E+13
       1753.0000 10018.6617     0.0000 11842.8240     6.0235     0.5000    0.0000E+00    0.1189E+13    0.0000E+00    0.1189E+13    0.1189E+13
       1754.0000 10017.9589     0.0000 11842.1137     6.0265     0.5000    0.0000E+00    0.1188E+13    0.0000E+00    0.1188E+13    0.1188E+13
       1755.0000 10017.2559     0.0000 11841.4031     6.0296     0.5000    0.0000E+00    0.1188E+13    0.0000E+00    0.1188E+13    0.1188E+13
       1756.0000 10016.5525     0.0000 11840.6920     6.0326     0.5000    0.0000E+00    0.1188E+13    0.0000E+00    0.1188E+13    0.1188E+13
       1757.0000 10015.8488     0.0000 11839.9805     6.0357     0.5000    0.0000E+00    0.1188E+13    0.0000E+00    0.1188E+13    0.1188E+13
       1758.0000 10015.1448     0.0000 11839.2686     6.0388     0.5000    0.0000E+00    0.1188E+13    0.0000E+00    0.1188E+13    0.1188E+13
       1759.0000 10014.4405     0.0000 11838.5563     6.0418     0.5000    0.0000E+00    0.1187E+13    0.0000E+00    0.1187E+13    0.1187E+13
       1760.0000 10013.7358     0.0000 11837.8435     6.0449     0.5000    0.0000E+00    0.1187E+13    0.0000E+00    0.1187E+13    0.1187E+13
       1761.0000 10013.0309     0.0000 11837.1304     6.0479     0.5000    0.0000E+00    0.1187E+13    0.0000E+00    0.1187E+13    0.1187E+13
       1762.0000 10012.3256     0.0000 11836.4169     6.0510     0.5000    0.0000E+00    0.1187E+13    0.0000E+00    0.1187E+13    0.1187E+13
       1763.0000 10011.6200     0.0000 11835.7030     6.0540     0.5000    0.0000E+00    0.1186E+13    0.0000E+00    0.1186E+13    0.1186E+13
       1764.0000 10010.9141     0.0000 11834.9886     6.0571     0.5000    0.0000E+00    0.1186E+13    0.0000E+00    0.1186E+13    0.1186E+13
       1765.0000 10010.2078     0.0000 11834.2739     6.0601     0.5000    0.0000E+00    0.1186E+13    0.0000E+00    0.1186E+13    0.1186E+13
       1766.0000 10009.5013     0.0000 11833.5588     6.0632     0.5000    0.0000E+00    0.1186E+13    0.0000E+00    0.1186E+13    0.1186E+13
       1767.0000 10008.7944     0.0000 11832.8432     6.0662     0.5000    0.0000E+00    0.1185E+13    0.0000E+00    0.1185E+13    0.1185E+13
       1768.0000 10008.0872     0.0000 11832.1273     6.0693     0.5000    0.0000E+00    0.1185E+13    0.0000E+00    0.1185E+13    0.1185E+13
       1769.0000 10007.3797     0.0000 11831.4109     6.0723     0.5000    0.0000E+00    0.1185E+13    0.0000E+00    0.1185E+13    0.1185E+13
       1770.0000 10006.6719     0.0000 11830.6941     6.0754     0.5000    0.0000E+00    0.1185E+13    0.0000E+00    0.1185E+13    0.1185E+13
       1771.0000 10005.9637     0.0000 11829.9769     6.0784     0.5000    0.0000E+00    0.1184E+13    0.0000E+00    0.1184E+13    0.1184E+13
       1772.0000 10005.2552     0.0000 11829.2594     6.0815     0.5000    0.0000E+00    0.1184E+13    0.0000E+00    0.1184E+13    0.1184E+13
       1773.0000 10004.5464     0.0000 11828.5414     6.0845     0.5000    0.0000E+00    0.1184E+13    0.0000E+00    0.1184E+13    0.1184E+13
       1774.0000 10003.8373     0.0000 11827.8230     6.0876     0.5000    0.0000E+00    0.1184E+13    0.0000E+00    0.1184E+13    0.1184E+13
       1775.0000 10003.1279     0.0000 11827.1042     6.0906     0.5000    0.0000E+00    0.1183E+13    0.0000E+00    0.1183E+13    0.1183E+13
       1776.0000 10002.4181     0.0000 11826.3850     6.0937     0.5000    0.0000E+00    0.1183E+13    0.0000E+00    0.1183E+13    0.1183E+13
       1777.0000 10001.7080     0.0000 11825.6653     6.0967     0.5000    0.0000E+00    0.1183E+13    0.0000E+00    0.1183E+13    0.1183E+13
       1778.0000 10000.9976     0.0000 11824.9453     6.0998     0.5000    0.0000E+00    0.1183E+13    0.0000E+00    0.1183E+13    0.1183E+13
       1779.0000 10000.2869     0.0000 11824.2249     6.1028     0.5000    0.0000E+00    0.1182E+13    0.0000E+00    0.1182E+13    0.1182E+13
       1780.0000  9999.5758     0.0000 11823.5040     6.1059     0.5000    0.0000E+00    0.1182E+13    0.0000E+00    0.1182E+13    0.1182E+13
       1781.0000  9998.8644     0.0000 11822.7828     6.1089     0.5000    0.0000E+00    0.1182E+13    0.0000E+00    0.1182E+13    0.1182E+13
       1782.0000  9998.1527     0.0000 11822.0611     6.1120     0.5000    0.0000E+00    0.1182E+13    0.0000E+00    0.1182E+13    0.1182E+13
       1783.0000  9997.4407     0.0000 11821.3391     6.1150     0.5000    0.0000E+00    0.1182E+13    0.0000E+00    0.1182E+13    0.1182E+13
       1784.0000  9996.7284     0.0000 11820.6166     6.1181     0.5000    0.0000E+00    0.1181E+13    0.0000E+00    0.1181E+13    0.1181E+13
       1785.0000  9996.0157     0.0000 11819.8937     6.1211     0.5000    0.0000E+00    0.1181E+13    0.0000E+00    0.1181E+13    0.1181E+13
       1786.0000  9995.3027     0.0000 11819.1704     6.1242     0.5000    0.0000E+00    0.1181E+13    0.0000E+00    0.1181E+13    0.1181E+13
       1787.0000  9994.5893     0.0000 11818.4467     6.1272     0.5000    0.0000E+00    0.1181E+13    0.0000E+00    0.1181E+13    0.1181E+13
       1788.0000  9993.8757     0.0000 11817.7226     6.1303     0.5000    0.0000E+00    0.1180E+13    0.0000E+00    0.1180E+13    0.1180E+13
       1789.0000  9993.1617     0.0000 11816.9981     6.1333     0.5000    0.0000E+00    0.1180E+13    0.0000E+00    0.1180E+13    0.1180E+13
       1790.0000  9992.4474     0.0000 11816.2732     6.1364     0.5000    0.0000E+00    0.1180E+13    0.0000E+00    0.1180E+13    0.1180E+13
       1791.0000  9991.7327     0.0000 11815.5478     6.1394     0.5000    0.0000E+00    0.1180E+13    0.0000E+00    0.1180E+13    0.1180E+13
       1792.0000  9991.0178     0.0000 11814.8221     6.1425     0.5000    0.0000E+00    0.1179E+13    0.0000E+00    0.1179E+13    0.1179E+13
       1793.0000  9990.3025     0.0000 11814.0959     6.1455     0.5000    0.0000E+00    0.1179E+13    0.0000E+00    0.1179E+13    0.1179E+13
       1794.0000  9989.5869     0.0000 11813.3694     6.1486     0.5000    0.0000E+00    0.1179E+13    0.0000E+00    0.1179E+13    0.1179E+13
       1795.0000  9988.8709     0.0000 11812.6424     6.1516     0.5000    0.0000E+00    0.1179E+13    0.0000E+00    0.1179E+13    0.1179E+13
       1796.0000  9988.1546     0.0000 11811.9150     6.1547     0.5000    0.0000E+00    0.1178E+13    0.0000E+00    0.1178E+13    0.1178E+13
       1797.0000  9987.4380     0.0000 11811.1872     6.1577     0.5000    0.0000E+00    0.1178E+13    0.0000E+00    0.1178E+13    0.1178E+13
       1798.0000  9986.7211     0.0000 11810.4590     6.1608     0.5000    0.0000E+00    0.1178E+13    0.0000E+00    0.1178E+13    0.1178E+13
       1799.0000  9986.0038     0.0000 11809.7304     6.1638     0.5000    0.0000E+00    0.1178E+13    0.0000E+00    0.1178E+13    0.1178E+13
       1800.0000  9985.2862     0.0000 11809.0014     6.1668     0.5000    0.0000E+00    0.1177E+13    0.0000E+00    0.1177E+13    0.1177E+13
       1801.0000  9984.5683     0.0000 11808.2720     6.1699     0.5000    0.0000E+00    0.1177E+13    0.0000E+00    0.1177E+13    0.1177E+13
       1802.0000  9983.8501     0.0000 11807.5421     6.1729     0.5000    0.0000E+00    0.1177E+13    0.0000E+00    0.1177E+13    0.1177E+13
       1803.0000  9983.1315     0.0000 11806.8119     6.1760     0.5000    0.0000E+00    0.1177E+13    0.0000E+00    0.1177E+13    0.1177E+13
       1804.0000  9982.4126     0.0000 11806.0812     6.1790     0.5000    0.0000E+00    0.1176E+13    0.0000E+00    0.1176E+13    0.1176E+13
       1805.0000  9981.6933     0.0000 11805.3501     6.1821     0.5000    0.0000E+00    0.1176E+13    0.0000E+00    0.1176E+13    0.1176E+13
       1806.0000  9980.9737     0.0000 11804.6187     6.1851     0.5000    0.0000E+00    0.1176E+13    0.0000E+00    0.1176E+13    0.1176E+13
       1807.0000  9980.2538     0.0000 11803.8868     6.1882     0.5000    0.0000E+00    0.1176E+13    0.0000E+00    0.1176E+13    0.1176E+13
       1808.0000  9979.5336     0.0000 11803.1544     6.1912     0.5000    0.0000E+00    0.1175E+13    0.0000E+00    0.1175E+13    0.1175E+13
       1809.0000  9978.8130     0.0000 11802.4217     6.1943     0.5000    0.0000E+00    0.1175E+13    0.0000E+00    0.1175E+13    0.1175E+13
       1810.0000  9978.0921     0.0000 11801.6886     6.1973     0.5000    0.0000E+00    0.1175E+13    0.0000E+00    0.1175E+13    0.1175E+13
       1811.0000  9977.3708     0.0000 11800.9551     6.2003     0.5000    0.0000E+00    0.1175E+13    0.0000E+00    0.1175E+13    0.1175E+13
       1812.0000  9976.6493     0.0000 11800.2211     6.2034     0.5000    0.0000E+00    0.1175E+13    0.0000E+00    0.1175E+13    0.1175E+13
       1813.0000  9975.9273     0.0000 11799.4867     6.2064     0.5000    0.0000E+00    0.1174E+13    0.0000E+00    0.1174E+13    0.1174E+13
       1814.0000  9975.2051     0.0000 11798.7520     6.2095     0.5000    0.0000E+00    0.1174E+13    0.0000E+00    0.1174E+13    0.1174E+13
       1815.0000  9974.4825     0.0000 11798.0168     6.2125     0.5000    0.0000E+00    0.1174E+13    0.0000E+00    0.1174E+13    0.1174E+13
       1816.0000  9973.7596     0.0000 11797.2812     6.2156     0.5000    0.0000E+00    0.1174E+13    0.0000E+00    0.1174E+13    0.1174E+13
       1817.0000  9973.0363     0.0000 11796.5451     6.2186     0.5000    0.0000E+00    0.1173E+13    0.0000E+00    0.1173E+13    0.1173E+13
       1818.0000  9972.3128     0.0000 11795.8087     6.2216     0.5000    0.0000E+00    0.1173E+13    0.0000E+00    0.1173E+13    0.1173E+13
       1819.0000  9971.5888     0.0000 11795.0719     6.2247     0.5000    0.0000E+00    0.1173E+13    0.0000E+00    0.1173E+13    0.1173E+13
       1820.0000  9970.8646     0.0000 11794.3346     6.2277     0.5000    0.0000E+00    0.1173E+13    0.0000E+00    0.1173E+13    0.1173E+13
       1821.0000  9970.1400     0.0000 11793.5970     6.2308     0.5000    0.0000E+00    0.1172E+13    0.0000E+00    0.1172E+13    0.1172E+13
       1822.0000  9969.4150     0.0000 11792.8589     6.2338     0.5000    0.0000E+00    0.1172E+13    0.0000E+00    0.1172E+13    0.1172E+13
       1823.0000  9968.6898     0.0000 11792.1204     6.2369     0.5000    0.0000E+00    0.1172E+13    0.0000E+00    0.1172E+13    0.1172E+13
       1824.0000  9967.9642     0.0000 11791.3815     6.2399     0.5000    0.0000E+00    0.1172E+13    0.0000E+00    0.1172E+13    0.1172E+13
       1825.0000  9967.2382     0.0000 11790.6422     6.2429     0.5000    0.0000E+00    0.1171E+13    0.0000E+00    0.1171E+13    0.1171E+13
       1826.0000  9966.5119     0.0000 11789.9024     6.2460     0.5000    0.0000E+00    0.1171E+13    0.0000E+00    0.1171E+13    0.1171E+13
       1827.0000  9965.7853     0.0000 11789.1623     6.2490     0.5000    0.0000E+00    0.1171E+13    0.0000E+00    0.1171E+13    0.1171E+13
       1828.0000  9965.0584     0.0000 11788.4217     6.2521     0.5000    0.0000E+00    0.1171E+13    0.0000E+00    0.1171E+13    0.1171E+13
       1829.0000  9964.3311     0.0000 11787.6808     6.2551     0.5000    0.0000E+00    0.1170E+13    0.0000E+00    0.1170E+13    0.1170E+13
       1830.0000  9963.6034     0.0000 11786.9394     6.2581     0.5000    0.0000E+00    0.1170E+13    0.0000E+00    0.1170E+13    0.1170E+13
       1831.0000  9962.8754     0.0000 11786.1976     6.2612     0.5000    0.0000E+00    0.1170E+13    0.0000E+00    0.1170E+13    0.1170E+13
       1832.0000  9962.1471     0.0000 11785.4553     6.2642     0.5000    0.0000E+00    0.1170E+13    0.0000E+00    0.1170E+13    0.1170E+13
       1833.0000  9961.4185     0.0000 11784.7127     6.2673     0.5000    0.0000E+00    0.1169E+13    0.0000E+00    0.1169E+13    0.1169E+13
       1834.0000  9960.6895     0.0000 11783.9697     6.2703     0.5000    0.0000E+00    0.1169E+13    0.0000E+00    0.1169E+13    0.1169E+13
       1835.0000  9959.9601     0.0000 11783.2262     6.2733     0.5000    0.0000E+00    0.1169E+13    0.0000E+00    0.1169E+13    0.1169E+13
       1836.0000  9959.2304     0.0000 11782.4823     6.2764     0.5000    0.0000E+00    0.1169E+13    0.0000E+00    0.1169E+13    0.1169E+13
       1837.0000  9958.5004     0.0000 11781.7380     6.2794     0.5000    0.0000E+00    0.1168E+13    0.0000E+00    0.1168E+13    0.1168E+13
       1838.0000  9957.7700     0.0000 11780.9933     6.2825     0.5000    0.0000E+00    0.1168E+13    0.0000E+00    0.1168E+13    0.1168E+13
       1839.0000  9957.0393     0.0000 11780.2482     6.2855     0.5000    0.0000E+00    0.1168E+13    0.0000E+00    0.1168E+13    0.1168E+13
       1840.0000  9956.3083     0.0000 11779.5027     6.2885     0.5000    0.0000E+00    0.1168E+13    0.0000E+00    0.1168E+13    0.1168E+13
       1841.0000  9955.5769     0.0000 11778.7567     6.2916     0.5000    0.0000E+00    0.1167E+13    0.0000E+00    0.1167E+13    0.1167E+13
       1842.0000  9954.8452     0.0000 11778.0104     6.2946     0.5000    0.0000E+00    0.1167E+13    0.0000E+00    0.1167E+13    0.1167E+13
       1843.0000  9954.1131     0.0000 11777.2636     6.2976     0.5000    0.0000E+00    0.1167E+13    0.0000E+00    0.1167E+13    0.1167E+13
       1844.0000  9953.3807     0.0000 11776.5164     6.3007     0.5000    0.0000E+00    0.1167E+13    0.0000E+00    0.1167E+13    0.1167E+13
       1845.0000  9952.6479     0.0000 11775.7688     6.3037     0.5000    0.0000E+00    0.1166E+13    0.0000E+00    0.1166E+13    0.1166E+13
       1846.0000  9951.9148     0.0000 11775.0207     6.3068     0.5000    0.0000E+00    0.1166E+13    0.0000E+00    0.1166E+13    0.1166E+13
       1847.0000  9951.1813     0.0000 11774.2723     6.3098     0.5000    0.0000E+00    0.1166E+13    0.0000E+00    0.1166E+13    0.1166E+13
       1848.0000  9950.4475     0.0000 11773.5234     6.3128     0.5000    0.0000E+00    0.1166E+13    0.0000E+00    0.1166E+13    0.1166E+13
       1849.0000  9949.7134     0.0000 11772.7741     6.3159     0.5000    0.0000E+00    0.1165E+13    0.0000E+00    0.1165E+13    0.1165E+13
       1850.0000  9948.9789     0.0000 11772.0244     6.3189     0.5000    0.0000E+00    0.1165E+13    0.0000E+00    0.1165E+13    0.1165E+13
       1851.0000  9948.2440     0.0000 11771.2743     6.3219     0.5000    0.0000E+00    0.1165E+13    0.0000E+00    0.1165E+13    0.1165E+13
       1852.0000  9947.5089     0.0000 11770.5238     6.3250     0.5000    0.0000E+00    0.1165E+13    0.0000E+00    0.1165E+13    0.1165E+13
       1853.0000  9946.7733     0.0000 11769.7729     6.3280     0.5000    0.0000E+00    0.1164E+13    0.0000E+00    0.1164E+13    0.1164E+13
       1854.0000  9946.0374     0.0000 11769.0215     6.3310     0.5000    0.0000E+00    0.1164E+13    0.0000E+00    0.1164E+13    0.1164E+13
       1855.0000  9945.3012     0.0000 11768.2697     6.3341     0.5000    0.0000E+00    0.1164E+13    0.0000E+00    0.1164E+13    0.1164E+13
       1856.0000  9944.5646     0.0000 11767.5175     6.3371     0.5000    0.0000E+00    0.1164E+13    0.0000E+00    0.1164E+13    0.1164E+13
       1857.0000  9943.8277     0.0000 11766.7649     6.3401     0.5000    0.0000E+00    0.1163E+13    0.0000E+00    0.1163E+13    0.1163E+13
       1858.0000  9943.0905     0.0000 11766.0119     6.3432     0.5000    0.0000E+00    0.1163E+13    0.0000E+00    0.1163E+13    0.1163E+13
       1859.0000  9942.3528     0.0000 11765.2584     6.3462     0.5000    0.0000E+00    0.1163E+13    0.0000E+00    0.1163E+13    0.1163E+13
       1860.0000  9941.6149     0.0000 11764.5045     6.3492     0.5000    0.0000E+00    0.1163E+13    0.0000E+00    0.1163E+13    0.1163E+13
       1861.0000  9940.8766     0.0000 11763.7503     6.3523     0.5000    0.0000E+00    0.1163E+13    0.0000E+00    0.1163E+13    0.1163E+13
       1862.0000  9940.1379     0.0000 11762.9955     6.3553     0.5000    0.0000E+00    0.1162E+13    0.0000E+00    0.1162E+13    0.1162E+13
       1863.0000  9939.3989     0.0000 11762.2404     6.3583     0.5000    0.0000E+00    0.1162E+13    0.0000E+00    0.1162E+13    0.1162E+13
